Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    6587/9079        void std::_Destroy<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*) [109]
[66]     0.0    0.00    0.00    9079         std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::~vector() [66]
                0.00    0.00    9079/30618       std::_Vector_base<vec<3u, int>, std::allocator<vec<3u, int> > >::_M_get_Tp_allocator() [11]
                0.00    0.00    9079/16555       void std::_Destroy<vec<3u, int>*, vec<3u, int> >(vec<3u, int>*, vec<3u, int>*, std::allocator<vec<3u, int> >&) [25]
                0.00    0.00    9079/9079        std::_Vector_base<vec<3u, int>, std::allocator<vec<3u, int> > >::~_Vector_base() [65]
-----------------------------------------------
                0.00    0.00    8216/8216        bool std::operator==<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>(std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*> const&, std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*> const&) [112]
[67]     0.0    0.00    0.00    8216         std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>::base() const [67]
-----------------------------------------------
                0.00    0.00    4095/8190        std::_Vector_base<vec<3u, int>, std::allocator<vec<3u, int> > >::_Vector_impl::_Vector_impl(std::allocator<vec<3u, int> >&&) [116]
                0.00    0.00    4095/8190        std::_Vector_base<vec<3u, int>, std::allocator<vec<3u, int> > >::_Vector_base(std::_Vector_base<vec<3u, int>, std::allocator<vec<3u, int> > >&&) [117]
[68]     0.0    0.00    0.00    8190         std::remove_reference<std::allocator<vec<3u, int> >&>::type&& std::move<std::allocator<vec<3u, int> >&>(std::allocator<vec<3u, int> >&) [68]
-----------------------------------------------
                0.00    0.00      13/7489        void std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_emplace_back_aux<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&) [204]
                0.00    0.00    2492/7489        void __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::construct<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&) [130]
                0.00    0.00    2492/7489        std::enable_if<std::__and_<std::allocator_traits<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::__construct_helper<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>::type>::value, void>::type std::allocator_traits<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_S_construct<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>(std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&) [152]
                0.00    0.00    2492/7489        decltype (_S_construct({parm#1}, {parm#2}, (forward<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>)({parm#3}))) std::allocator_traits<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::construct<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>(std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&) [153]
[69]     0.0    0.00    0.00    7489         std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const& std::forward<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>(std::remove_reference<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>::type&) [69]
-----------------------------------------------
                0.00    0.00    7476/7476        main [473]
[70]     0.0    0.00    0.00    7476         line(int, int, int, int, TGAImage&, TGAColor const&) [70]
                0.00    0.00   97025/97025       TGAColor::TGAColor(TGAColor const&) [2]
                0.00    0.00   97025/97025       TGAImage::set(int, int, TGAColor) [3]
                0.00    0.00   14952/14952       __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::abs<int>(int) [45]
                0.00    0.00   14896/14896       void std::swap<int>(int&, int&) [48]
-----------------------------------------------
                0.00    0.00    7476/7476        std::enable_if<std::__and_<std::allocator_traits<std::allocator<vec<3u, int> > >::__construct_helper<vec<3u, int>, vec<3u, int> const&>::type>::value, void>::type std::allocator_traits<std::allocator<vec<3u, int> > >::_S_construct<vec<3u, int>, vec<3u, int> const&>(std::allocator<vec<3u, int> >&, vec<3u, int>*, vec<3u, int> const&) [83]
[71]     0.0    0.00    0.00    7476         void __gnu_cxx::new_allocator<vec<3u, int> >::construct<vec<3u, int>, vec<3u, int> const&>(vec<3u, int>*, vec<3u, int> const&) [71]
                0.00    0.00    7476/37380       vec<3u, int> const& std::forward<vec<3u, int> const&>(std::remove_reference<vec<3u, int> const&>::type&) [9]
                0.00    0.00    7476/39796       operator new(unsigned int, void*) [8]
-----------------------------------------------
                0.00    0.00    7476/7476        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned int) [85]
[72]     0.0    0.00    0.00    7476         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [72]
-----------------------------------------------
                0.00    0.00    7476/7476        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned int) [87]
[73]     0.0    0.00    0.00    7476         __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [73]
                0.00    0.00    7476/22428       __gnu_cxx::new_allocator<int>::max_size() const [15]
-----------------------------------------------
                0.00    0.00    7476/7476        std::enable_if<std::__and_<std::allocator_traits<std::allocator<int> >::__construct_helper<int, int const&>::type>::value, void>::type std::allocator_traits<std::allocator<int> >::_S_construct<int, int const&>(std::allocator<int>&, int*, int const&) [86]
[74]     0.0    0.00    0.00    7476         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [74]
                0.00    0.00    7476/29904       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [13]
                0.00    0.00    7476/39796       operator new(unsigned int, void*) [8]
-----------------------------------------------
                0.00    0.00    7476/7476        vec<3u, int>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >, vec<3u, int>*>(__gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >, __gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >, vec<3u, int>*) [154]
[75]     0.0    0.00    0.00    7476         __gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::operator++() [75]
-----------------------------------------------
                0.00    0.00    7476/7476        vec<3u, int>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >, vec<3u, int>*>(__gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >, __gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >, vec<3u, int>*) [154]
[76]     0.0    0.00    0.00    7476         __gnu_cxx::__normal_iterator<vec<3u, int> const*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::operator*() const [76]
-----------------------------------------------
                0.00    0.00    7476/7476        vec<3u, int>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<vec<3u, int>*>, vec<3u, int>*>(std::move_iterator<vec<3u, int>*>, std::move_iterator<vec<3u, int>*>, vec<3u, int>*) [89]
[77]     0.0    0.00    0.00    7476         std::move_iterator<vec<3u, int>*>::operator*() const [77]
-----------------------------------------------
                0.00    0.00    7476/7476        void std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::_M_emplace_back_aux<vec<3u, int> const&>(vec<3u, int> const&) [91]
[78]     0.0    0.00    0.00    7476         std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::_M_check_len(unsigned int, char const*) const [78]
                0.00    0.00   29904/49840       std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::size() const [5]
                0.00    0.00   14952/14952       std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::max_size() const [30]
                0.00    0.00    7476/14977       unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [26]
-----------------------------------------------
                0.00    0.00    7476/7476        void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [94]
[79]     0.0    0.00    0.00    7476         std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [79]
                0.00    0.00   29904/39872       std::vector<int, std::allocator<int> >::size() const [7]
                0.00    0.00   14952/14952       std::vector<int, std::allocator<int> >::max_size() const [31]
                0.00    0.00    7476/14977       unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [26]
-----------------------------------------------
                0.00    0.00    7476/7476        int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [98]
[80]     0.0    0.00    0.00    7476         int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [80]
-----------------------------------------------
                0.00    0.00    7476/7476        void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [94]
[81]     0.0    0.00    0.00    7476         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [81]
                0.00    0.00    7476/7476        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned int) [87]
-----------------------------------------------
                0.00    0.00    7476/7476        vec<3u, int>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<vec<3u, int>*>, vec<3u, int>*>(std::move_iterator<vec<3u, int>*>, std::move_iterator<vec<3u, int>*>, vec<3u, int>*) [89]
[82]     0.0    0.00    0.00    7476         std::move_iterator<vec<3u, int>*>::operator++() [82]
-----------------------------------------------
                0.00    0.00    7476/7476        decltype (_S_construct({parm#1}, {parm#2}, (forward<vec<3u, int> const&>)({parm#3}))) std::allocator_traits<std::allocator<vec<3u, int> > >::construct<vec<3u, int>, vec<3u, int> const&>(std::allocator<vec<3u, int> >&, vec<3u, int>*, vec<3u, int> const&) [84]
[83]     0.0    0.00    0.00    7476         std::enable_if<std::__and_<std::allocator_traits<std::allocator<vec<3u, int> > >::__construct_helper<vec<3u, int>, vec<3u, int> const&>::type>::value, void>::type std::allocator_traits<std::allocator<vec<3u, int> > >::_S_construct<vec<3u, int>, vec<3u, int> const&>(std::allocator<vec<3u, int> >&, vec<3u, int>*, vec<3u, int> const&) [83]
                0.00    0.00    7476/37380       vec<3u, int> const& std::forward<vec<3u, int> const&>(std::remove_reference<vec<3u, int> const&>::type&) [9]
                0.00    0.00    7476/7476        void __gnu_cxx::new_allocator<vec<3u, int> >::construct<vec<3u, int>, vec<3u, int> const&>(vec<3u, int>*, vec<3u, int> const&) [71]
-----------------------------------------------
                0.00    0.00    7476/7476        void std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::_M_emplace_back_aux<vec<3u, int> const&>(vec<3u, int> const&) [91]
[84]     0.0    0.00    0.00    7476         decltype (_S_construct({parm#1}, {parm#2}, (forward<vec<3u, int> const&>)({parm#3}))) std::allocator_traits<std::allocator<vec<3u, int> > >::construct<vec<3u, int>, vec<3u, int> const&>(std::allocator<vec<3u, int> >&, vec<3u, int>*, vec<3u, int> const&) [84]
                0.00    0.00    7476/37380       vec<3u, int> const& std::forward<vec<3u, int> const&>(std::remove_reference<vec<3u, int> const&>::type&) [9]
